block_number,timestamp,tx_hash,log_index,factory_contract_address,pool_contract_address,fee,token0_address,token1_address,ethereum_address
305661027,2021-05-06T11:27:50,0x06db557bd62e1fefc73f84b77f99c4d0ba7aa35ca8cf1df6d48d3340f15f3773,114,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xE7477f50ecA9F4F0d73717b455994b0086Dc544f,10000,0x970B9bB2C0444F5E81e9d0eFb84C8ccdcdcAf84d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x6f0847bb6be942da972cccf5536ad3f9
305661080,2021-05-06T11:34:17,0x213adc7901b8535ea855ea9e41caad75d1275b3f3523523c1cd9c84cd04d351d,194,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xf4a7F5bD555aE46Eab6b6c5f83332eee6C598970,10000,0x70401dFD142A16dC7031c56E862Fc88Cb9537Ce0,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe4c7535f36e841979c362dccc0be8464
305661217,2021-05-06T11:38:48,0xab96abcf1d407e28624f63f40c499f1de33005f612d0f484fb1ed6748b8ef8e3,26,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x1F81a9eE204e699eD34F7be997eCE58605108b16,10000,0x2001f2A0Cf801EcFda622f6C28fb6E10d803D969,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x567894ff182446adaab4c6f349e7fd8c
305661285,2021-05-06T11:48:56,0x592e7dd4f8689ec500b8fc044d9a416cc69ca18f8bd1a2866b4554420f623f17,140,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xEBdF58B78B2523611A34Ded92DDF663C432d0A99,3000,0xAd4f86a25bbc20FfB751f2FAC312A0B4d8F88c64,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc12e8b1257ed48eab6395028054de57e
305661314,2021-05-06T11:53:08,0x1eb9842d68a95a7657b8e19a3132adda58daeccb64b38a35add8a43538eb465e,165,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xD4146e01E8380624E4f69EdF178aEA1e8a880cb7,3000,0x956F47F50A910163D8BF957Cf5846D573E7f87CA,0xc7283b66Eb1EB5FB86327f08e1B5816b0720212B,0x163835b94b434cd0a2102fb39fff974b
305661449,2021-05-06T11:59:13,0x05de4effa8b8816cefb8846b7a082d9e3636c045813da530bd8ee04c83deeadd,50,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xC36180160b66C8882d66a93568a73131Aef0c450,3000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xD1E06952708771f71E6dd18F06EE418F6e8FC564,0x6d2e6d8e8d5b4485b8f071fc829ea132
305661449,2021-05-06T11:59:13,0xf36f1f22318acb074cc177dbad3ff5dbc996b0e6c2000a2d36c88d2fb1fa9618,68,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xD6eb16947ddaf5c307E701aFB6B7F4B5857c6EbA,3000,0xb0DBa4BD6b6C4fC9A1263D8C19A57A6BdD740A52,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x6a55fd7887c64470a122e5898ef5dc47
305661495,2021-05-06T12:04:27,0xd5044d9740c2df43a9a1220afe1084f57e5474cc06cd8e14b48fc27cc99acb91,23,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xa79E94Cb24b2F2Fc75b1d30a315cf2d266628a7c,3000,0xD13c7342e1ef687C5ad21b27c2b65D772cAb5C8c,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x14ed17570a2a4e928cad7b1430163484
305661527,2021-05-06T12:09:03,0x84d91398a843fea0163c270ff0792ce52c6e02e4e6b2aad4a028a8a6bb476316,145,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x5B781915b6b610A1aba8135Ad5df084FFe528DA4,10000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe53EC727dbDEB9E2d5456c3be40cFF031AB40A55,0x41336d4e6a724856813a2f81c2557ee4
305661592,2021-05-06T12:19:56,0xa952dc00fdd43b92ae9b12a8df03a07cac6fd281d3cc3616750b689202ab0ca5,101,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x838CF121ddE0D4C1bF85de6Eb56A9C5015E59033,3000,0x8cDe3B3Bff9BB166978560c1e83A9f56F960Cfa3,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2a56749443c84fb1b7be064c9d1c8cc8
305661768,2021-05-06T12:30:18,0xfef557cb2f1406ad0cf33634220ead90f8480dfb7f93d722fc652b4dbb410617,209,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x27D1e619811E239588566B54b2Aea5040aEb8AAf,3000,0x743FE677d6f6c01f2d8276EBf35e896BCf72a7C2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf342297d55494c868bbc0f562b7252ef
305662278,2021-05-06T13:21:13,0x19b9b389f31c604bdf2faf263815bbdef02eb89bc1571c3912e5c378ee24aba7,66,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x0923b26B1874d76E9141450CC69241229E04914D,3000,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xc7283b66Eb1EB5FB86327f08e1B5816b0720212B,0xb347c283b22f4e9ea70bd69d5cdb1f18
305664097,2021-05-06T13:45:02,0x4ea8dc61824b4db56f5ec1f2ab880ec6b44fb026281931eb7051d001989d5591,117,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x536FDC52Df8EF6C5ec7B5616d6442965d451170b,10000,0x2aECCB42482cc64E087b6D2e5Da39f5A7A7001f8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x44b427b03d2244769f049748ba697f51
305664150,2021-05-06T13:52:50,0xd63a637fa630e3bcfc6a3b4202aaed678805978ffd0f598be6ce4c1701a056fd,144,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xcE3dD41cfe1D14E66Df18FA66FF5BB1Dfd98B880,3000,0x05079687D35b93538cbd59fe5596380cae9054A9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x741244da7a8841828a32e0896eae6f07
305664153,2021-05-06T13:53:03,0xc07ccec6070ecb7b91fd4a70178f57dc052b832ca362f59f225c4269fc767fdf,199,0x1f98431c8ad98523631ae4a59f267346ea31f984,0xeC77148d240b031146025517175F9DBC5aF9774F,500,0x4542F9059E6aa134521d6eA61Ba8BBacB4c5635d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc72df8a67c67461b9d827adcf039ce9d
305664272,2021-05-06T13:54:48,0x4c78aa70e7725401a9bd841820df4b511d0e387c563b315d03df637859f9d5cf,40,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x9a06cBD76d8Bd043DBa1530BE4686FD298e4b464,3000,0x69af81e73A73B40adF4f3d4223Cd9b1ECE623074,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x136cfa38724a45dc835ab5e58046f98e
305664390,2021-05-06T14:13:36,0xa3d47c1bb583197414af4ec6b65297b710e8b3367ae6a3ce797ec80225560cf0,109,0x1f98431c8ad98523631ae4a59f267346ea31f984,0x05A9716CD1c08361252EBd7C8c88c3B26C5AB73F,10000,0x0b38210ea11411557c13457D4dA7dC6ea731B88a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa0910b3edfdf40e9b2eb886a8b60b2de
